742,4095
743,4095
744,4080
745,4069
746,4064
747,4080
748,4087
749,4095
750,4095
751,4095
752,4095
753,4064
754,4095
755,4095
756,4095
757,4072
758,4072
759,4072
760,4095
761,4095
762,4080
763,4095
764,4091
765,4083
766,4064
767,4095
768,4095
769,4088
770,4095
771,4095
772,4095
773,4064
774,4095
775,4095
776,4095
777,4087
778,4084
779,4064
780,4095
781,4088
782,4095
783,4095
784,4095
785,4094
786,4072
787,4094
788,4071
789,4088
790,4088
791,4095
792,4095
793,4095
794,4095
795,4095
796,4095
797,4064
798,4095
799,4080
800,4094
801,4087
802,4065
803,4080
804,4095
805,4095
806,4095
807,4072
808,4095
809,4080
810,4094
811,4095
812,4072
813,4095
814,4095
815,4095
816,4093
817,4088
818,4087
819,4083
820,4084
821,4083
822,4095
823,4093
824,4079
825,4095
826,4080
827,4095
828,4092
829,4064
830,4094
831,4083
832,4095
833,4072
834,4064
835,4095
836,4078
837,4095
838,4095
839,4092
840,4095
841,4078
842,4064
843,4087
844,4095
845,4095
846,4088
847,4088
848,4090
849,4095
850,4095
851,4095
852,4092
853,4095
854,4065
855,4095
856,4072
857,4095
858,4083
859,4064
860,4095
861,4072
862,4095
863,4080
864,4095
865,4070
866,4094
867,4093
868,4068
869,4076
870,4095
871,4095
872,4095
873,4067
874,4093
875,4095
876,4095
877,4095
878,4066
879,4095
880,4069
881,4077
882,4093
883,4095
884,4079
885,4095
886,4095
887,4064
888,4064
889,4095
890,4064
891,4071
892,4095
893,4093
894,4075
895,4095
896,4087
897,4080
898,4064
899,4095
900,4068
901,4092
902,4095
903,4095
904,4095
905,4088
906,4095
907,4095
908,4095
909,4094
910,4095
911,4092
912,4081
913,4086
914,4095
915,4064
916,4087
917,4068
918,4068
919,4076
920,4094
921,4080
922,4089
923,4095
924,4095
925,4095
926,4095
927,4094
928,4083
929,4095
930,4095
931,4087
932,4067
933,4095
934,4095
935,4080
936,4088
937,4095
938,4094
939,4064
940,4084
941,4081
942,4095
943,4095
944,4095
945,4066
946,4095
947,4091
948,4094
949,4065
950,4095
951,4080
952,4072
953,4064
954,4065
955,4067
956,4088
957,4092
958,4092
959,4068
960,4072
961,4064
962,4072
963,4095
964,4095
965,4095
966,4095
967,4093
968,4064
969,4091
970,4064
971,4095
972,4080
973,4095
974,4095
975,4087
976,4095
977,4095
978,4067
979,4095
980,4064
981,4064
982,4093
983,4091
984,4093
985,4095
986,4095
987,4095
988,4095
989,4064
990,4087
991,4091
992,4095
993,4094
994,4064
995,4095
996,4090
997,4088
998,4095
999,4095
1000,4095
1001,4093
1002,4095
1003,4095
1004,4095
1005,4092
1006,4092
1007,4095
1008,4095
1009,4095
1010,4095
1011,4092
1012,4095
1013,4095
1014,4093
1015,4064
1016,4080
1017,4091
1018,4095
1019,4065
1020,4071
1021,4084
1022,4095
1023,4079
1024,4095
1025,4092
1026,4095
1027,4087
1028,4087
1029,4095
1030,4094
1031,4095
1032,4095
1033,4095
1034,4079
1035,4095
1036,4071
1037,4095
1038,4095
1039,4066
1040,4064
1041,4095
1042,4095
1043,4095
1044,4072
1045,4089
1046,4064
1047,4095
1048,4089
1049,4095
1050,4095
1051,4095
1052,4094
1053,4073
1054,4095
1055,4080
1056,4092
1057,4095
1058,4080
1059,4095
1060,4095
1061,4072
1062,4080
1063,4091
1064,4080
1065,4095
1066,4095
1067,4095
1068,4095
1069,4095
1070,4075
1071,4073
1072,4095
1073,4095
1074,4064
1075,4080
1076,4095
1077,4095
1078,4095
1079,4095
1080,4088
1081,4095
1082,4064
1083,4095
1084,4095
1085,4092
1086,4095
1087,4072
1088,4083
1089,4080
1090,4079
1091,4095
1092,4095
1093,4080
1094,4095
1095,4064
1096,4078
1097,4095
1098,4076
1099,4067
1100,4079
1101,4080
1102,4087
1103,4064
1104,4088
1105,4095
1106,4088
1107,4064
1108,4095
1109,4095
1110,4095
1111,4088
1112,4080
1113,4077
1114,4095
1115,4094
1116,4075
1117,4095
1118,4095
1119,4095
1120,4094
1121,4095
1122,4095
1123,4095
1124,4095
1125,4080
1126,4088
1127,4095
1128,4065
1129,4095
1130,4095
1131,4064
1132,4095
1133,4066
1134,4083
1135,4087
1136,4092
1137,4075
1138,4083
1139,4095
1140,4066
1141,4095
1142,4073
1143,4095
1144,4075
1145,4093
1146,4092
1147,4072
1148,4090
1149,4064
1150,4072
1151,4095
1152,4093
1153,4095
1154,4095
1155,4095
1156,4071
1157,4095
1158,4080
1159,4064
1160,4095
1161,4095
1162,4095
1163,4092
1164,4095
1165,4095
1166,4095
1167,4083
1168,4064
1169,4095
1170,4095
1171,4095
1172,4095
1173,4080
1174,4064
1175,4064
1176,4084
1177,4095
1178,4064
1179,4087
1180,4095
1181,4095
1182,4095
1183,4079
1184,4095
1185,4092
1186,4064
1187,4095
1188,4093
1189,4095
1190,4095
1191,4064
1192,4095
1193,4095
1194,4072
1195,4064
1196,4087
1197,4095
1198,4089
1199,4094
1200,4095
1201,4066
1202,4080
1203,4095
1204,4064
1205,4095
1206,4092
1207,4068
1208,4095
1209,4095
1210,4094
1211,4095
1212,4095
1213,4087
1214,4095
1215,4095
1216,4064
1217,4064
1218,4095
1219,4095
1220,4087
1221,4087
1222,4088
1223,4095
1224,4095
1225,4092
1226,4064
1227,4095
1228,4095
1229,4095
1230,4080
1231,4095
1232,4081
1233,4095
1234,4064
1235,4095
1236,4095
1237,4072
1238,4080
1239,4095
1240,4095
1241,4072
1242,4065
1243,4095
1244,4094
1245,4095
1246,4088
1247,4095
1248,4095
1249,4071
1250,4085
1251,4094
1252,4094
1253,4083
1254,4064
1255,4095
1256,4072
1257,4081
1258,4081
1259,4095
1260,4095
1261,4068
1262,4080
1263,4095
1264,4070
1265,4095
1266,4095
1267,4073
1268,4083
1269,4095
1270,4095
1271,4080
1272,4095
1273,4067
1274,4080
1275,4095
1276,4084
1277,4075
1278,4084
1279,4095
1280,4095
1281,4095
1282,4064
1283,4067
1284,4095
1285,4067
1286,4088
1287,4065
1288,4095
1289,4079
1290,4095
1291,4095
1292,4080
1293,4072
1294,4080
1295,4064
1296,4095
1297,4095
1298,4095
1299,4092
1300,4064
1301,4071
1302,4095
1303,4095
1304,4087
1305,4095
1306,4073
1307,4095
1308,4095
1309,4064
1310,4095
1311,4080
1312,4080
1313,4087
1314,4095
1315,4095
1316,4072
1317,4095
1318,4088
1319,4095
1320,4095
1321,4065
1322,4072
1323,4064
1324,4079
1325,4083
1326,4068
1327,4095
1328,4088
1329,4095
1330,4079
1331,4083
1332,4064
1333,4095
1334,4067
1335,4095
1336,4080
1337,4088
1338,4095
1339,4095
1340,4095
1341,4080
1342,4064
1343,4094
1344,4071
1345,4095
1346,4064
1347,4095
1348,4095
1349,4095
1350,4095
1351,4064
1352,4088
1353,4095
1354,4072
1355,4095
1356,4095
1357,4088
1358,4095
1359,4095
1360,4095
1361,4095
1362,4095
1363,4093
1364,4095
1365,4095
1366,4088
1367,4087
1368,4092
1369,4095
1370,4088
1371,4095
1372,4095
1373,4083
1374,4095
1375,4095
1376,4068
1377,4095
1378,4067
1379,4095
1380,4095
1381,4080
1382,4095
1383,4093
1384,4070
1385,4095
1386,4091
1387,4083
1388,4080
1389,4071
1390,4095
1391,4095
1392,4095
1393,4071
1394,4072
1395,4095
1396,4087
1397,4095
1398,4095
1399,4095
1400,4088
1401,4095
1402,4093
1403,4092
1404,4095
1405,4072
1406,4080
1407,4095
1408,4088
1409,4093
1410,4080
1411,4070
1412,4094
1413,4095
1414,4086
1415,4092
1416,4087
1417,4080
1418,4064
1419,4083
1420,4068
1421,4073
1422,4095
1423,4095
1424,4083
1425,4095
1426,4064
1427,4095
1428,4068
1429,4093
1430,4095
1431,4095
1432,4095
1433,4095
1434,4068
1435,4095
1436,4095
1437,4095
1438,4095
1439,4091
1440,4065
1441,4095
1442,4092
1443,4094
1444,4095
1445,4095
1446,4095
1447,4071
1448,4095
1449,4093
1450,4072
1451,4093
1452,4094
1453,4088
1454,4095
1455,4072
1456,4065
1457,4095
1458,4064
1459,4064
1460,4080
1461,4095
1462,4088
1463,4095
1464,4095
1465,4095
1466,4091
1467,4095
1468,4095
1469,4064
1470,4071
1471,4095
1472,4095
1473,4091
1474,4092
1475,4087
1476,4095
1477,4095
1478,4065
1479,4095
1480,4067
1481,4095
1482,4093
1483,4095
1484,4094
1485,4095
1486,4095
1487,4095
1488,4095
1489,4083
1490,4072
1491,4095
1492,4095
1493,4095
1494,4093
1495,4095
1496,4064
1497,4088
1498,4095
1499,4094
1500,4095
1501,4083
1502,4095
1503,4077
1504,4095
1505,4085
1506,4095
1507,4066
1508,4095
1509,4095
1510,4095
1511,4095
1512,4095
1513,4064
1514,4095
1515,4095
1516,4064
1517,4080
1518,4095
1519,4080
1520,4067
1521,4066
1522,4095
1523,4089
1524,4079
1525,4095
1526,4095
1527,4095
1528,4095
1529,4069
1530,4087
1531,4095
1532,4090
1533,4092
1534,4079
1535,4094
1536,4095
1537,4067
1538,4080
1539,4079
1540,4088
1541,4095
1542,4095
1543,4095
1544,4095
1545,4080
1546,4095
1547,4095
1548,4088
1549,4095
1550,4088
1551,4092
1552,4088
1553,4095
1554,4095
1555,4095
1556,4094
1557,4095
1558,4095
1559,4095
1560,4091
1561,4088
1562,4083
1563,4095
1564,4095
1565,4095
1566,4095
1567,4095
1568,4064
1569,4083
1570,4095
1571,4095
1572,4095
1573,4092
1574,4095
1575,4089
1576,4095
1577,4072
1578,4072
1579,4095
1580,4071
1581,4092
1582,4095
1583,4091
1584,4095
1585,4091
1586,4095
1587,4079
1588,4095
1589,4095
1590,4095
1591,4081
1592,4095
1593,4095
1594,4092
1595,4092
1596,4095
1597,4095
1598,4067
1599,4093
1600,4093
1601,4095
1602,4095
1603,4095
1604,4095
1605,4095
1606,4064
1607,4072
1608,4095
1609,4095
1610,4089
1611,4095
1612,4095
1613,4095
1614,4095
1615,4095
1616,4095
1617,4095
1618,4091
1619,4095
1620,4095
1621,4095
1622,4095
1623,4064
1624,4095
1625,4064
1626,4095
1627,4079
1628,4068
1629,4064
1630,4065
1631,4080
1632,4064
1633,4095
1634,4095
1635,4095
1636,4092
1637,4094
1638,4095
1639,4091
1640,4095
1641,4080
1642,4064
1643,4071
1644,4072
1645,4092
1646,4079
1647,4095
1648,4095
1649,4095
1650,4083
1651,4068
1652,4080
1653,4095
1654,4088
1655,4095
1656,4087
1657,4093
1658,4095
1659,4094
1660,4093
1661,4095
1662,4095
1663,4064
1664,4091
1665,4092
1666,4095
1667,4079
1668,4067
1669,4083
1670,4066
1671,4095
1672,4093
1673,4080
1674,4095
1675,4095
1676,4090
1677,4064
1678,4095
1679,4095
1680,4095
1681,4095
1682,4095
1683,4095
1684,4095
1685,4094
1686,4095
1687,4092
1688,4095
1689,4088
1690,4091
1691,4091
1692,4095
1693,4071
1694,4072
1695,4071
1696,4084
1697,4095
1698,4075
1699,4064
1700,4087
1701,4086
1702,4095
1703,4068
1704,4095
1705,4064
1706,4093
1707,4095
1708,4064
1709,4095
1710,4095
1711,4095
1712,4064
1713,4094
1714,4079
1715,4071
1716,4095
1717,4082
1718,4080
1719,4079
1720,4068
1721,4095
1722,4095
1723,4095
1724,4095
1725,4088
1726,4095
1727,4095
1728,4064
1729,4072
1730,4066
1731,4095
1732,4095
1733,4080
1734,4095
1735,4095
1736,4095
1737,4084
1738,4067
1739,4093
1740,4092
1741,4095
1742,4088
1743,4095
1744,4094
1745,4095
1746,4095
1747,4081
1748,4095
1749,4064
1750,4088
1751,4095
1752,4095
1753,4068
1754,4064
1755,4095
1756,4093
1757,4064
1758,4095
1759,4088
1760,4095
1761,4095
1762,4080
1763,4095
1764,4080
1765,4089
1766,4087
1767,4080
1768,4095
1769,4094
1770,4095
1771,4095
1772,4095
1773,4092
1774,4095
1775,4065
1776,4095
1777,4095
1778,4080
1779,4094
1780,4075
1781,4095
1782,4064
1783,4095
1784,4064
1785,4067
1786,4080
1787,4095
1788,4064
1789,4088
1790,4095
1791,4095
1792,4095
1793,4095
1794,4095
1795,4095
1796,4094
1797,4095
1798,4092
1799,4064
1800,4095
1801,4095
1802,4095
1803,4072
1804,4083
1805,4094
1806,4095
1807,4080
1808,4095
1809,4088
1810,4095
1811,4095
1812,4092
1813,4080
1814,4068
1815,4095
1816,4095
1817,4095
1818,4095
1819,4095
1820,4065
1821,4088
1822,4064
1823,4095
1824,4095
1825,4095
1826,4095
1827,4095
1828,4095
1829,4095
1830,4095
1831,4095
1832,4092
1833,4072
1834,4067
1835,4067
1836,4068
1837,4092
1838,4095
1839,4064
1840,4095
1841,4094
1842,4091
1843,4069
1844,4095
1845,4095
1846,4064
1847,4095
1848,4094
1849,4095
1850,4095
1851,4095
1852,4064
1853,4095
1854,4075
1855,4095
1856,4095
1857,4064
1858,4079
1859,4095
1860,4095
1861,4072
1862,4080
1863,4093
1864,4077
1865,4092
1866,4091
1867,4095
1868,4079
1869,4064
1870,4095
1871,4064
1872,4095
1873,4095
1874,4088
1875,4095
1876,4076
1877,4088
1878,4095
1879,4064
1880,4088
1881,4095
1882,4095
1883,4094
1884,4080
1885,4093
1886,4095
1887,4095
1888,4095
1889,4092
1890,4095
1891,4095
1892,4080
1893,4095
1894,4095
1895,4095
1896,4095
1897,4095
1898,4095
1899,4095
1900,4094
1901,4093
1902,4093
1903,4095
1904,4086
1905,4095
1906,4080
1907,4095
1908,4088
1909,4088
1910,4095
1911,4088
1912,4095
1913,4080
1914,4095
1915,4094
1916,4064
1917,4095
1918,4095
1919,4095
1920,4089
1921,4080
1922,4064
1923,4064
1924,4095
1925,4093
1926,4088
1927,4073
1928,4083
1929,4088
1930,4087
1931,4080
1932,4095
1933,4095
1934,4094
1935,4095
1936,4095
1937,4080
1938,4087
1939,4064
1940,4095
1941,4095
1942,4095
1943,4095
1944,4095
1945,4095
1946,4095
1947,4083
1948,4064
1949,4095
1950,4088
1951,4095
1952,4075
1953,4083
1954,4080
1955,4095
1956,4064
1957,4064
1958,4095
1959,4095
1960,4095
1961,4095
1962,4064
1963,4072
1964,4095
1965,4095
1966,4068
1967,4071
1968,4089
1969,4095
1970,4064
1971,4095
1972,4081
1973,4071
1974,4095
1975,4080
1976,4089
1977,4081
1978,4095
1979,4064
1980,4095
1981,4095
1982,4095
1983,4092
1984,4095
1985,4092
1986,4093
1987,4087
1988,4064
1989,4068
1990,4079
1991,4093
1992,4095
1993,4080
1994,4095
1995,4092
1996,4068
1997,4080
1998,4095
1999,4095
2000,4095
2001,4095
2002,4095
2003,4065
2004,4079
2005,4066
2006,4095
2007,4080
2008,4095
2009,4095
2010,4095
2011,4095
2012,4095
2013,4095
2014,4067
2015,4067
2016,4095
2017,4095
2018,4095
2019,4095
2020,4068
2021,4095
2022,4064
2023,4064
2024,4088
2025,4064
2026,4075
2027,4095
2028,4072
2029,4068
2030,4095
2031,4091
2032,4095
2033,4095
2034,4064
2035,4080
2036,4080
2037,4091
2038,4095
2039,4095
2040,4068
2041,4095
2042,4091
2043,4064
2044,4095
2045,4080
2046,4089
2047,4094
2048,4083
2049,4091
2050,4095
2051,4090
2052,4095
2053,4095
2054,4095
2055,4095
2056,4068
2057,4064
2058,4080
2059,4080
2060,4095
2061,4084
2062,4087
2063,4094
2064,4079
2065,4089
2066,4079
2067,4080
2068,4083
2069,4093
2070,4095
2071,4095
2072,4095
2073,4080
2074,4095
2075,4087
2076,4095
2077,4092
2078,4095
2079,4080
2080,4090
2081,4095
2082,4073
2083,4064
2084,4080
2085,4095
2086,4095
2087,4093
2088,4095
2089,4094
2090,4083
2091,4093
2092,4091
2093,4095
2094,4095
2095,4095
2096,4095
2097,4095
2098,4087
2099,4095
2100,4095
2101,4095
2102,4095
2103,4095
2104,4071
2105,4095
2106,4095
2107,4095
2108,4080
2109,4092
2110,4093
2111,4095
2112,4094
2113,4092
2114,4092
2115,4080
2116,4072
2117,4095
2118,4068
2119,4080
2120,4095
2121,4095
2122,4084
2123,4078
2124,4095
2125,4095
2126,4095
2127,4095
2128,4079
2129,4095
2130,4095
2131,4064
2132,4086
2133,4095
2134,4095
2135,4095
2136,4095
2137,4095
2138,4080
2139,4095
2140,4095
2141,4095
2142,4095
2143,4093
2144,4085
2145,4081
2146,4095
2147,4095
2148,4095
2149,4068
2150,4080
2151,4095
2152,4095
2153,4095
2154,4069
2155,4092
2156,4064
2157,4095
2158,4095
2159,4065
2160,4083
2161,4095
2162,4079
2163,4091
2164,4075
2165,4095
2166,4095
2167,4071
2168,4095
2169,4095
2170,4095
2171,4095
2172,4072
2173,4094
2174,4080
2175,4064
2176,4095
2177,4081
2178,4095
2179,4080
2180,4064
2181,4064
2182,4079
2183,4080
2184,4064
2185,4083
2186,4080
2187,4095
2188,4095
2189,4095
2190,4088
2191,4087
2192,4095
2193,4095
2194,4072
2195,4081
2196,4095
2197,4093
2198,4071
2199,4095
2200,4095
2201,4064
2202,4065
2203,4095
2204,4095
2205,4095
2206,4088
2207,4095
2208,4095
2209,4095
2210,4094
2211,4072
2212,4095
2213,4095
2214,4072
2215,4095
2216,4095
2217,4095
2218,4088
2219,4091
2220,4095
2221,4079
2222,4091
2223,4064
2224,4095
2225,4095
2226,4092
2227,4064
2228,4092
2229,4084
2230,4095
2231,4095
2232,4092
2233,4094
2234,4064
2235,4095
2236,4090
2237,4088
2238,4095
2239,4080
2240,4093
2241,4095
2242,4073
2243,4089
2244,4095
2245,4068
2246,4068
2247,4095
2248,4095
2249,4087
2250,4095
2251,4075
2252,4095
2253,4095
2254,4095
2255,4092
2256,4075
2257,4064
2258,4092
2259,4089
2260,4095
2261,4095
2262,4087
2263,4095
2264,4095
2265,4080
2266,4095
2267,4080
2268,4072
2269,4067
2270,4095
2271,4067
2272,4095
2273,4065
2274,4095
2275,4072
2276,4092
2277,4095
2278,4095
2279,4088
2280,4095
2281,4094
2282,4095
2283,4095
2284,4095
2285,4072
2286,4095
2287,4064
2288,4080
2289,4095
2290,4064
2291,4080
2292,4092
2293,4095
2294,4067
2295,4080
2296,4095
2297,4095
2298,4077
2299,4095
2300,4095
2301,4064
2302,4095
2303,4064
2304,4064
2305,4095
2306,4095
2307,4084
2308,4089
2309,4095
2310,4095
2311,4095
2312,4092
2313,4095
2314,4091
2315,4070
2316,4095
2317,4088
2318,4094
2319,4095
2320,4070
2321,4072
2322,4095
2323,4064
2324,4095
2325,4064
2326,4092
2327,4095
2328,4071
2329,4095
2330,4079
2331,4068
2332,4095
2333,4095
2334,4095
2335,4095
2336,4071
2337,4095
2338,4080
2339,4095
2340,4067
2341,4093
2342,4072
2343,4095
2344,4092
2345,4095
2346,4064
2347,4093
2348,4089
2349,4088
2350,4094
2351,4095
2352,4075
2353,4087
2354,4089
2355,4095
2356,4095
2357,4095
2358,4095
2359,4095
2360,4095
2361,4088
2362,4066
2363,4089
2364,4088
2365,4081
2366,4095
2367,4095
2368,4075
2369,4095
2370,4085
2371,4095
2372,4095
2373,4095
2374,4092
2375,4064
2376,4095
2377,4095
2378,4095
2379,4095
2380,4064
2381,4087
2382,4095
2383,4093
2384,4080
2385,4076
2386,4088
2387,4089
2388,4072
2389,4080
2390,4095
2391,4095
2392,4092
2393,4095
2394,4080
2395,4095
2396,4064
2397,4095
2398,4088
2399,4068
2400,4094
2401,4071
2402,4095
2403,4064
2404,4095
2405,4079
2406,4095
2407,4095
2408,4083
2409,4080
2410,4094
2411,4072
2412,4075
2413,4095
2414,4072
2415,4095
2416,4095
2417,4095
2418,4083
2419,4095
2420,4095
2421,4070
2422,4091
2423,4080
2424,4088
2425,4095
2426,4089
2427,4064
2428,4095
2429,4095
2430,4092
2431,4095
2432,4095
2433,4094
2434,4095
2435,4072
2436,4095
2437,4092
2438,4070
2439,4091
2440,4095
2441,4068
2442,4095
2443,4080
2444,4095
2445,4095
2446,4080
2447,4071
2448,4092
2449,4095
2450,4095
2451,4093
2452,4080
2453,4095
2454,4091
2455,4095
2456,4093
2457,4095
2458,4095
2459,4095
2460,4091
2461,4064
2462,4095
2463,4092
2464,4095
2465,4080
2466,4080
2467,4095
2468,4095
2469,4087
2470,4071
2471,4071
2472,4095
2473,4070
2474,4088
2475,4080
2476,4080
2477,4075
2478,4072
2479,4095
2480,4069
2481,4092
2482,4068
2483,4064
2484,4080
2485,4095
2486,4068
2487,4088
2488,4092
2489,4066
2490,4095
2491,4064
2492,4080
2493,4095
2494,4091
2495,4095
2496,4080
2497,4081
2498,4091
2499,4066
